Company Name,Ticker,Type,Stock Sector ,Industry Name ,Exchange ,FreeTrade,AJ Bell,Income Statement Investing,Balance Sheet Investing,Cash Flow Investing,Dividends Investing,Ratios Investing,Income Statement MorningStar,Balance Sheet MorningStar,Cash Flow MorningStar,Dividends MorningStar,Ratios MorningStar
Ricardo PLC,,Stock,Industrials,Consulting Services,LSE,No,Yes,,,,,,,,,,
Richland Resources Ltd,,Stock,Basic Materials,Other Precious Metals & Mining,LSE,No,Yes,,,,,,,,,,
Rightmove PLC,,Stock,Communication Services,Internet Content & Information,LSE,No,Yes,,,,,,,,,,
Rio Tinto PLC,,Stock,Basic Materials,Other Industrial Metals & Mining,LSE,No,Yes,,,,,,,,,,
River and Mercantile Group PLC,,Stock,Financial Services,Asset Management,LSE,No,Yes,,,,,,,,,,
RiverFort Global Opportunities PLC,,Stock,Financial Services,Asset Management,LSE,No,Yes,,,,,,,,,,
RM PLC,,Stock,Technology,Software - Application,LSE,No,Yes,,,,,,,,,,
Robert Walters PLC,,Stock,Industrials,Staffing & Employment Services,LSE,No,Yes,,,,,,,,,,
Robinson PLC,,Stock,Consumer Cyclical,Packaging & Containers,LSE,No,Yes,,,,,,,,,,
Rockfire Resources PLC,,Stock,Basic Materials,Other Precious Metals & Mining,LSE,No,Yes,,,,,,,,,,
Rockhopper Exploration PLC,,Stock,Energy,Oil & Gas E&P,LSE,No,Yes,,,,,,,,,,
Rockpool Acquisitions PLC,,Stock,Financial Services,Shell Companies,LSE,No,Yes,,,,,,,,,,
RockRose Energy PLC,,Stock,Energy,Oil & Gas E&P,LSE,No,Yes,,,,,,,,,,
Rolls-Royce Holdings PLC,,Stock,Industrials,Aerospace & Defense,LSE,No,Yes,,,,,,,,,,
Ros Agro PLC GDR,,Stock,Consumer Defensive,Farm Products,LSE,No,Yes,,,,,,,,,,
Ros Agro PLC GDR,,Stock,Consumer Defensive,Farm Products,LSE,No,Yes,,,,,,,,,,
Rose Petroleum PLC,,Stock,Energy,Oil & Gas E&P,LSE,No,Yes,,,,,,,,,,
Rosneft Oil Co GDR,,Stock,Energy,Oil & Gas Integrated,LSE,No,Yes,,,,,,,,,,
Rosneft Oil Co GDR,,Stock,Energy,Oil & Gas Integrated,LSE,No,Yes,,,,,,,,,,
Ross Group PLC,,Stock,Industrials,Conglomerates,LSE,No,Yes,,,,,,,,,,
Rosseti PJSC GDR,,Stock,Utilities,Utilities - Regulated Electric,LSE,No,Yes,,,,,,,,,,
Rosseti PJSC GDR,,Stock,Utilities,Utilities - Regulated Electric,LSE,No,Yes,,,,,,,,,,
Rosslyn Data Technologies PLC,,Stock,Technology,Software - Application,LSE,No,Yes,,,,,,,,,,
Rotala PLC,,Stock,Industrials,Railroads,LSE,No,Yes,,,,,,,,,,
Rotork PLC,,Stock,Industrials,Specialty Industrial Machinery,LSE,No,Yes,,,,,,,,,,
Rotork PLC 9.50% PRF PERPETUAL GBP 1,,Stock,Industrials,Specialty Industrial Machinery,LSE,No,Yes,,,,,,,,,,
Royal Dutch Shell PLC B,,Stock,Energy,Oil & Gas Integrated,LSE,No,Yes,,,,,,,,,,
Royal Dutch Shell PLC Class A,,Stock,Energy,Oil & Gas Integrated,LSE,No,Yes,,,,,,,,,,
Royal Mail PLC,,Stock,Industrials,Integrated Freight & Logistics,LSE,No,Yes,,,,,,,,,,
RPS Group PLC,,Stock,Industrials,Consulting Services,LSE,No,Yes,,,,,,,,,,
RSA Insurance Group PLC,,Stock,Financial Services,Insurance - Property & Casualty,LSE,No,Yes,,,,,,,,,,
RSA Insurance Group PLC 7.38% PRF PERPETUAL GBP 1,,Stock,Financial Services,Insurance - Property & Casualty,LSE,No,Yes,,,,,,,,,,
RTC Group PLC,,Stock,Industrials,Staffing & Employment Services,LSE,No,Yes,,,,,,,,,,
RUA Life Sciences PLC,,Stock,Healthcare,Biotechnology,LSE,No,Yes,,,,,,,,,,
Rurelec PLC,,Stock,Utilities,Utilities - Independent Power Producers,LSE,No,Yes,,,,,,,,,,
RusHydro PJSC ADR,,Stock,Utilities,Utilities - Renewable,LSE,No,Yes,,,,,,,,,,
RusHydro PJSC GDR,,Stock,Utilities,Utilities - Renewable,LSE,No,Yes,,,,,,,,,,
RWS Holdings PLC,,Stock,Industrials,Consulting Services,LSE,No,Yes,,,,,,,,,,
Ryanair Holdings PLC,,Stock,Industrials,Airlines,LSE,No,Yes,,,,,,,,,,
S & U PLC,,Stock,Financial Services,Credit Services,LSE,No,Yes,,,,,,,,,,
S & U PLC 31.50% PRF PERPETUAL GBP 0.125,,Stock,Financial Services,Credit Services,LSE,No,Yes,,,,,,,,,,
S & U PLC 6% PRF PERPETUAL GBP 1,,Stock,Financial Services,Credit Services,LSE,No,Yes,,,,,,,,,,
S4 Capital PLC,,Stock,Communication Services,Advertising Agencies,LSE,No,Yes,,,,,,,,,,
Sabien Technology Group PLC,,Stock,Industrials,Specialty Industrial Machinery,LSE,No,Yes,,,,,,,,,,
Sabre Insurance Group PLC,,Stock,Financial Services,Insurance Brokers,LSE,No,Yes,,,,,,,,,,
Safe Harbour Holdings PLC Ordinary Shares,,Stock,Industrials,Conglomerates,LSE,No,Yes,,,,,,,,,,
Safestay PLC,,Stock,Consumer Cyclical,Lodging,LSE,No,Yes,,,,,,,,,,
Safestore Holdings PLC,,Stock,Real Estate,REIT - Industrial,LSE,No,Yes,,,,,,,,,,
Safestyle UK PLC,,Stock,Industrials,Building Products & Equipment,LSE,No,Yes,,,,,,,,,,
Saga PLC,,Stock,Financial Services,Insurance - Diversified,LSE,No,Yes,,,,,,,,,,
Sage Group (The) PLC,,Stock,Technology,Software - Application,LSE,No,Yes,,,,,,,,,,
Sainsbury (J) PLC,,Stock,Consumer Defensive,Grocery Stores,LSE,No,Yes,,,,,,,,,,
Samsung Electronics Co Ltd GDR,,Stock,Technology,Consumer Electronics,LSE,No,Yes,,,,,,,,,,
Samsung Electronics Co Ltd GDR 144A,,Stock,Technology,Consumer Electronics,LSE,No,Yes,,,,,,,,,,
San Leon Energy PLC,,Stock,Energy,Oil & Gas E&P,LSE,No,Yes,,,,,,,,,,
Sanne Group PLC,,Stock,Financial Services,Asset Management,LSE,No,Yes,,,,,,,,,,
Santander UK PLC 10.38% PRF PERPETUAL GBP 1 - 10.38%,,Stock,Financial Services,Banks - Regional,LSE,No,Yes,,,,,,,,,,
Santander UK PLC 8.625% PRF UNDATED GBP 1,,Stock,Financial Services,Banks - Regional,LSE,No,Yes,,,,,,,,,,
Sareum Holdings PLC,,Stock,Healthcare,Drug Manufacturers - Specialty & Generic,LSE,No,Yes,,,,,,,,,,
Savannah Energy PLC,,Stock,Energy,Oil & Gas E&P,LSE,No,Yes,,,,,,,,,,
Savannah Resources PLC,,Stock,Basic Materials,Other Industrial Metals & Mining,LSE,No,Yes,,,,,,,,,,
Savills PLC,,Stock,Real Estate,Real Estate Services,LSE,No,Yes,,,,,,,,,,
Sberbank of Russia PJSC ADR,,Stock,Financial Services,Banks - Regional,LSE,No,Yes,,,,,,,,,,
Sberbank of Russia PJSC GDR,,Stock,Financial Services,Banks - Regional,LSE,No,Yes,,,,,,,,,,
SC Fondul Proprietatea SA ADR,,Stock,Financial Services,Asset Management,LSE,No,Yes,,,,,,,,,,
Scancell Holdings PLC,,Stock,Healthcare,Biotechnology,LSE,No,Yes,,,,,,,,,,
Scapa Group PLC,,Stock,Basic Materials,Specialty Chemicals,LSE,No,Yes,,,,,,,,,,
Scholium Group PLC,,Stock,Consumer Cyclical,Specialty Retail,LSE,No,Yes,,,,,,,,,,
Schroders PLC,,Stock,Financial Services,Asset Management,LSE,No,Yes,,,,,,,,,,
Schroders PLC,,Stock,Financial Services,Asset Management,LSE,No,Yes,,,,,,,,,,
Science Group PLC,,Stock,Industrials,Consulting Services,LSE,No,Yes,,,,,,,,,,
Science in Sport PLC,,Stock,Consumer Defensive,Packaged Foods,LSE,No,Yes,,,,,,,,,,
Scotgold Resources Ltd,,Stock,Basic Materials,Gold,LSE,No,Yes,,,,,,,,,,
ScS Group PLC,,Stock,Consumer Cyclical,Specialty Retail,LSE,No,Yes,,,,,,,,,,
SDI Group PLC,,Stock,Technology,Scientific & Technical Instruments,LSE,No,Yes,,,,,,,,,,
SDL PLC,,Stock,Technology,Software - Application,LSE,No,Yes,,,,,,,,,,
SDX Energy PLC,,Stock,Energy,Oil & Gas E&P,LSE,No,Yes,,,,,,,,,,
Sealand Capital Galaxy Ltd,,Stock,Communication Services,Internet Content & Information,LSE,No,Yes,,,,,,,,,,
SEC Newgate SpA,,Stock,Industrials,Consulting Services,LSE,No,Yes,,,,,,,,,,
Secure Property Development & Investment PLC,,Stock,Real Estate,Real Estate Services,LSE,No,Yes,,,,,,,,,,
Secure Trust Bank PLC,,Stock,Financial Services,Banks - Regional,LSE,No,Yes,,,,,,,,,,
SEEEN PLC,,Stock,Technology,Software - Application,LSE,No,Yes,,,,,,,,,,
Seeing Machines Ltd,,Stock,Technology,Software - Application,LSE,No,Yes,,,,,,,,,,
Segro PLC,,Stock,Real Estate,REIT - Industrial,LSE,No,Yes,,,,,,,,,,
Senior PLC,,Stock,Industrials,Aerospace & Defense,LSE,No,Yes,,,,,,,,,,
Sensyne Health PLC,,Stock,Healthcare,Health Information Services,LSE,No,Yes,,,,,,,,,,
Serabi Gold PLC,,Stock,Basic Materials,Gold,LSE,No,Yes,,,,,,,,,,
Serco Group PLC,,Stock,Industrials,Specialty Business Services,LSE,No,Yes,,,,,,,,,,
Serica Energy PLC,,Stock,Energy,Oil & Gas E&P,LSE,No,Yes,,,,,,,,,,
Severfield PLC,,Stock,Industrials,Engineering & Construction,LSE,No,Yes,,,,,,,,,,
Severn Trent PLC,,Stock,Utilities,Utilities - Regulated Water,LSE,No,Yes,,,,,,,,,,
Severstal PAO GDR,,Stock,Basic Materials,Steel,LSE,No,Yes,,,,,,,,,,
Severstal PAO GDR,,Stock,Basic Materials,Steel,LSE,No,Yes,,,,,,,,,,
Shaftesbury PLC,,Stock,Real Estate,REIT - Retail,LSE,No,Yes,,,,,,,,,,
Shanta Gold Ltd,,Stock,Basic Materials,Gold,LSE,No,Yes,,,,,,,,,,
Shearwater Group PLC,,Stock,Technology,Software - Infrastructure,LSE,No,Yes,,,,,,,,,,
Shefa Gems Ltd,,Stock,Basic Materials,Other Precious Metals & Mining,LSE,No,Yes,,,,,,,,,,
Sherborne Investors (Guernsey) B Ltd,,Stock,Financial Services,Asset Management,LSE,No,Yes,,,,,,,,,,
Sherborne Investors (Guernsey) C Ltd,,Stock,Financial Services,Asset Management,LSE,No,Yes,,,,,,,,,,
Shield Therapeutics PLC,,Stock,Healthcare,Drug Manufacturers - Specialty & Generic,LSE,No,Yes,,,,,,,,,,
Shoe Zone PLC,,Stock,Consumer Cyclical,Footwear & Accessories,LSE,No,Yes,,,,,,,,,,
SIG PLC,,Stock,Industrials,Industrial Distribution,LSE,No,Yes,,,,,,,,,,
Sigma Capital Group PLC,,Stock,Real Estate,REIT - Residential,LSE,No,Yes,,,,,,,,,,
SigmaRoc PLC,,Stock,Basic Materials,Building Materials,LSE,No,Yes,,,,,,,,,,
Signature Aviation PLC,,Stock,Industrials,Airports & Air Services,LSE,No,Yes,,,,,,,,,,
Signature Aviation PLC PRF PERPETUAL GBP 1 - 5%,,Stock,Industrials,Airports & Air Services,LSE,No,Yes,,,,,,,,,,
Silence Therapeutics PLC,,Stock,Healthcare,Biotechnology,LSE,No,Yes,,,,,,,,,,
SIMEC Atlantis Energy Ltd,,Stock,Utilities,Utilities - Independent Power Producers,LSE,No,Yes,,,,,,,,,,
SimiGon Ltd,,Stock,Technology,Software - Application,LSE,No,Yes,,,,,,,,,,
SimplyBiz Group (The) PLC,,Stock,Industrials,Consulting Services,LSE,No,Yes,,,,,,,,,,
Sirius Real Estate Ltd,,Stock,Real Estate,Real Estate Services,LSE,No,Yes,,,,,,,,,,
Sistema PJSFC GDR,,Stock,Communication Services,Telecom Services,LSE,No,Yes,,,,,,,,,,
SkinBioTherapeutics PLC,,Stock,Healthcare,Biotechnology,LSE,No,Yes,,,,,,,,,,
Slingsby (H C) PLC,,Stock,Industrials,Industrial Distribution,LSE,No,Yes,,,,,,,,,,
Smart (J) & Co (Contractors) PLC,,Stock,Industrials,Engineering & Construction,LSE,No,Yes,,,,,,,,,,
Smart Metering Systems PLC,,Stock,Industrials,Electrical Equipment & Parts,LSE,No,Yes,,,,,,,,,,
Smartspace Software PLC,,Stock,Technology,Software - Application,LSE,No,Yes,,,,,,,,,,
Smith & Nephew PLC,SN,Stock,Healthcare,Medical Devices,LSE,Yes,Yes,https://uk.investing.com/equities/smith-and-nephew-income-statement,https://uk.investing.com/equities/smith-and-nephew-balance-sheet,https://uk.investing.com/equities/smith-and-nephew-cash-flow,https://uk.investing.com/equities/smith-and-nephew-dividends,https://uk.investing.com/equities/smith-and-nephew-ratios,,,,,
Smith (DS) PLC,SMDS,Stock,Consumer Cyclical,Packaging & Containers,LSE,Yes,Yes,https://uk.investing.com/equities/ds-smith-income-statement,https://uk.investing.com/equities/ds-smith-balance-sheet,https://uk.investing.com/equities/ds-smith-cash-flow,https://uk.investing.com/equities/ds-smith-dividends,https://uk.investing.com/equities/ds-smith-ratios,,,,,
Smiths Group PLC,,Stock,Industrials,Specialty Industrial Machinery,LSE,No,Yes,,,,,,,,,,
SNGN Romgaz SA GDR,,Stock,Energy,Oil & Gas Integrated,LSE,No,Yes,,,,,,,,,,
SNGN Romgaz SA GDR,,Stock,Energy,Oil & Gas Integrated,LSE,No,Yes,,,,,,,,,,
Societatea Energetica Electrica SA ADR,,Stock,Utilities,Utilities - Regulated Electric,LSE,No,Yes,,,,,,,,,,
Societatea Energetica Electrica SA ADR,,Stock,Utilities,Utilities - Regulated Electric,LSE,No,Yes,,,,,,,,,,
Softcat PLC,SCTS,Stock,Technology,Information Technology Services,LSE,No,Yes,https://uk.investing.com/equities/softcat-plc-income-statement,https://uk.investing.com/equities/softcat-plc-balance-sheet,https://uk.investing.com/equities/softcat-plc-cash-flow,https://uk.investing.com/equities/softcat-plc-dividends,https://uk.investing.com/equities/softcat-plc-ratios,,,,,
SolGold PLC,,Stock,Basic Materials,Other Industrial Metals & Mining,LSE,No,Yes,,,,,,,,,,
Solid State PLC,,Stock,Technology,Electronic Components,LSE,No,Yes,,,,,,,,,,
Solo Oil PLC,,Stock,Energy,Oil & Gas E&P,LSE,No,Yes,,,,,,,,,,
Somero Enterprises Inc Shs Reg-S,,Stock,Industrials,Farm & Heavy Construction Machinery,LSE,No,Yes,,,,,,,,,,
Sopheon PLC,,Stock,Technology,Software - Application,LSE,No,Yes,,,,,,,,,,
Sosandar PLC,,Stock,Consumer Cyclical,Internet Retail,LSE,No,Yes,,,,,,,,,,
Sound Energy PLC,,Stock,Energy,Oil & Gas E&P,LSE,No,Yes,,,,,,,,,,
SpaceandPeople PLC,,Stock,Communication Services,Advertising Agencies,LSE,No,Yes,,,,,,,,,,
Spectra Systems Corp,,Stock,Technology,Software - Application,LSE,No,Yes,,,,,,,,,,
Spectra Systems Corp Shs Reg-S,,Stock,Technology,Software - Application,LSE,No,Yes,,,,,,,,,,
Spectris PLC,,Stock,Technology,Scientific & Technical Instruments,LSE,No,Yes,,,,,,,,,,
Speedy Hire PLC,,Stock,Industrials,Specialty Business Services,LSE,No,Yes,,,,,,,,,,
Spinnaker Opportunities PLC,,Stock,Financial Services,Asset Management,LSE,No,Yes,,,,,,,,,,
Spirax-Sarco Engineering PLC,,Stock,Industrials,Specialty Industrial Machinery,LSE,No,Yes,,,,,,,,,,
Spire Healthcare Group PLC,,Stock,Healthcare,Medical Care Facilities,LSE,No,Yes,,,,,,,,,,
Spirent Communications PLC,,Stock,Technology,Software - Infrastructure,LSE,No,Yes,,,,,,,,,,
Spitfire Oil Ltd,,Stock,Energy,Oil & Gas E&P,LSE,No,Yes,,,,,,,,,,
Sportech PLC,,Stock,Consumer Cyclical,Gambling,LSE,No,Yes,,,,,,,,,,
Springfield Properties PLC,,Stock,Consumer Cyclical,Residential Construction,LSE,No,Yes,,,,,,,,,,
SRT Marine Systems PLC,,Stock,Technology,Scientific & Technical Instruments,LSE,No,Yes,,,,,,,,,,
SSE PLC,SSE,Stock,Utilities,Utilities - Diversified,LSE,Yes,Yes,https://uk.investing.com/equities/scottish---southern-energy-income-statement,https://uk.investing.com/equities/scottish---southern-energy-balance-sheet,https://uk.investing.com/equities/scottish---southern-energy-cash-flow,https://uk.investing.com/equities/scottish---southern-energy-dividends,https://uk.investing.com/equities/scottish---southern-energy-ratios,,,,,
SSP Group PLC,,Stock,Consumer Cyclical,Restaurants,LSE,No,Yes,,,,,,,,,,
St James House PLC,,Stock,Consumer Cyclical,Gambling,LSE,No,Yes,,,,,,,,,,
St James's Place PLC,,Stock,Financial Services,Financial Conglomerates,LSE,No,Yes,,,,,,,,,,
St Modwen Properties PLC,,Stock,Real Estate,Real Estate - Development,LSE,No,Yes,,,,,,,,,,
Staffline Group PLC,,Stock,Industrials,Staffing & Employment Services,LSE,No,Yes,,,,,,,,,,
Stagecoach Group PLC,SGC,Stock,Industrials,Railroads,LSE,No,Yes,https://uk.investing.com/equities/stagecoach-group-income-statement,https://uk.investing.com/equities/stagecoach-group-balance-sheet,https://uk.investing.com/equities/stagecoach-group-cash-flow,https://uk.investing.com/equities/stagecoach-group-dividends,https://uk.investing.com/equities/stagecoach-group-ratios,,,,,
Standard Chartered PLC,,Stock,Financial Services,Banks - Diversified,LSE,No,Yes,,,,,,,,,,
Standard Chartered PLC,,Stock,Financial Services,Banks - Diversified,LSE,No,Yes,,,,,,,,,,
Standard Chartered PLC 7.375% PRF PERPETUAL GBP 1,,Stock,Financial Services,Banks - Diversified,LSE,No,Yes,,,,,,,,,,
Standard Chartered PLC 8.25% PRF IRR GBP 1,,Stock,Financial Services,Banks - Diversified,LSE,No,Yes,,,,,,,,,,
Standard Chartered PLC ADR,,Stock,Financial Services,Banks - Diversified,LSE,No,Yes,,,,,,,,,,
Standard Chartered PLC GDR,,Stock,Financial Services,Banks - Diversified,LSE,No,Yes,,,,,,,,,,
Standard Life Aberdeen PLC,,Stock,Financial Services,Asset Management,LSE,No,Yes,,,,,,,,,,
Stanley Gibbons Group (The) PLC,,Stock,Consumer Cyclical,Specialty Retail,LSE,No,Yes,,,,,,,,,,
Starcom PLC,,Stock,Technology,Scientific & Technical Instruments,LSE,No,Yes,,,,,,,,,,
Starcrest Education The Belt & Road Ltd,,Stock,Consumer Defensive,Education & Training Services,LSE,No,Yes,,,,,,,,,,
Starvest PLC,,Stock,Financial Services,Asset Management,LSE,No,Yes,,,,,,,,,,
State Bank of India GDR,,Stock,Financial Services,Banks - Regional,LSE,No,Yes,,,,,,,,,,
State Bank of India GDR,,Stock,Financial Services,Banks - Regional,LSE,No,Yes,,,,,,,,,,
Steel Authority Of India Ltd GDR,,Stock,Basic Materials,Steel,LSE,No,Yes,,,,,,,,,,
Steel Authority Of India Ltd GDR repr class S,,Stock,Basic Materials,Steel,LSE,No,Yes,,,,,,,,,,
Steppe Cement Ltd,,Stock,Basic Materials,Building Materials,LSE,No,Yes,,,,,,,,,,
Sterling Energy PLC,,Stock,Energy,Oil & Gas E&P,LSE,No,Yes,,,,,,,,,,
SThree PLC,,Stock,Industrials,Staffing & Employment Services,LSE,No,Yes,,,,,,,,,,
STM Group PLC,,Stock,Financial Services,Asset Management,LSE,No,Yes,,,,,,,,,,
Stobart Group Ltd,,Stock,Industrials,Conglomerates,LSE,No,Yes,,,,,,,,,,
Stock Spirits Group PLC,,Stock,Consumer Defensive,Beverages - Wineries & Distilleries,LSE,No,Yes,,,,,,,,,,
Stranger Holdings PLC,,Stock,Financial Services,Asset Management,LSE,No,Yes,,,,,,,,,,
Strategic Minerals PLC,,Stock,Basic Materials,Other Industrial Metals & Mining,LSE,No,Yes,,,,,,,,,,
Strix Group PLC,,Stock,Technology,Electronic Components,LSE,No,Yes,,,,,,,,,,
Studio Retail Group PLC,,Stock,Consumer Cyclical,Specialty Retail,LSE,No,Yes,,,,,,,,,,
STV Group PLC,,Stock,Communication Services,Broadcasting,LSE,No,Yes,,,,,,,,,,
Subex Ltd GDR,,Stock,Technology,Software - Application,LSE,No,Yes,,,,,,,,,,
Subex Ltd GDR,,Stock,Technology,Software - Application,LSE,No,Yes,,,,,,,,,,
Summerway Capital PLC Ordinary Shares,,Stock,Financial Services,Asset Management,LSE,No,Yes,,,,,,,,,,
Sumo Group PLC,,Stock,Communication Services,Electronic Gaming & Multimedia,LSE,No,Yes,,,,,,,,,,
Sunplus Technology Co Ltd GDR,,Stock,Technology,Semiconductors,LSE,No,Yes,,,,,,,,,,
Sunplus Technology Co Ltd GDR,,Stock,Technology,Semiconductors,LSE,No,Yes,,,,,,,,,,
Sunrise Resources PLC,,Stock,Basic Materials,Other Industrial Metals & Mining,LSE,No,Yes,,,,,,,,,,
Superdry PLC,,Stock,Consumer Cyclical,Apparel Manufacturing,LSE,No,Yes,,,,,,,,,,
Supply@ME Capital PLC Ordinary Shares,,Stock,Technology,Software - Application,LSE,No,Yes,,,,,,,,,,
Sureserve Group PLC,,Stock,Industrials,Engineering & Construction,LSE,No,Yes,,,,,,,,,,
Surface Transforms PLC,,Stock,Consumer Cyclical,Auto Parts,LSE,No,Yes,,,,,,,,,,
Surgical Innovations Group PLC,,Stock,Healthcare,Medical Devices,LSE,No,Yes,,,,,,,,,,
Surgutneftegas PJSC ADR,,Stock,Energy,Oil & Gas Integrated,LSE,No,Yes,,,,,,,,,,
Sutton Harbour Group PLC,,Stock,Industrials,Infrastructure Operations,LSE,No,Yes,,,,,,,,,,
Sylvania Platinum Ltd,,Stock,Basic Materials,Other Precious Metals & Mining,LSE,No,Yes,,,,,,,,,,
Symphony Environmental Technologies PLC,,Stock,Consumer Cyclical,Packaging & Containers,LSE,No,Yes,,,,,,,,,,
Synairgen PLC,,Stock,Healthcare,Biotechnology,LSE,No,Yes,,,,,,,,,,
Synectics PLC,,Stock,Industrials,Security & Protection Services,LSE,No,Yes,,,,,,,,,,
Synthomer PLC,,Stock,Basic Materials,Specialty Chemicals,LSE,No,Yes,,,,,,,,,,
SysGroup PLC,,Stock,Technology,Software - Infrastructure,LSE,No,Yes,,,,,,,,,,
System1 Group PLC,,Stock,Communication Services,Advertising Agencies,LSE,No,Yes,,,,,,,,,,
TalkTalk Telecom Group PLC,,Stock,Communication Services,Telecom Services,LSE,No,Yes,,,,,,,,,,
Tandem Group PLC,,Stock,Consumer Cyclical,Leisure,LSE,No,Yes,,,,,,,,,,
Tanfield Group PLC,,Stock,Financial Services,Asset Management,LSE,No,Yes,,,,,,,,,,
Tasty PLC,,Stock,Consumer Cyclical,Restaurants,LSE,No,Yes,,,,,,,,,,
Tata Consumer Products Ltd ADR,,Stock,Consumer Defensive,Packaged Foods,LSE,No,Yes,,,,,,,,,,
Tata Consumer Products Ltd GDR,,Stock,Consumer Defensive,Packaged Foods,LSE,No,Yes,,,,,,,,,,
Tata Power Co Ltd GDR,,Stock,Utilities,Utilities - Independent Power Producers,LSE,No,Yes,,,,,,,,,,
Tata Steel Ltd GDR,,Stock,Basic Materials,Steel,LSE,No,Yes,,,,,,,,,,
Tate & Lyle PLC,,Stock,Consumer Defensive,Packaged Foods,LSE,No,Yes,,,,,,,,,,
Tate & Lyle PLC 6.50% PRF PERPETUAL GBP 1,,Stock,Consumer Defensive,Packaged Foods,LSE,No,Yes,,,,,,,,,,
Tatneft PJSC ADR,,Stock,Energy,Oil & Gas Integrated,LSE,No,Yes,,,,,,,,,,
Tatton Asset Management PLC,,Stock,Financial Services,Asset Management,LSE,No,Yes,,,,,,,,,,
Tavistock Investments PLC,,Stock,Financial Services,Capital Markets,LSE,No,Yes,,,,,,,,,,
Taylor Wimpey PLC,,Stock,Consumer Cyclical,Residential Construction,LSE,No,Yes,,,,,,,,,,
TBC Bank Group PLC,,Stock,Financial Services,Banks - Regional,LSE,No,Yes,,,,,,,,,,
TClarke PLC,,Stock,Industrials,Engineering & Construction,LSE,No,Yes,,,,,,,,,,
TCS Group Holding PLC GDR Repr Class -A- Reg-S,,Stock,Financial Services,Banks - Regional,LSE,No,Yes,,,,,,,,,,
TCS Group Holding PLC GDR Repr Shs Class -A-144A-,,Stock,Financial Services,Banks - Regional,LSE,No,Yes,,,,,,,,,,
Team17 Group PLC,,Stock,Communication Services,Electronic Gaming & Multimedia,LSE,No,Yes,,,,,,,,,,
Ted Baker PLC,,Stock,Consumer Cyclical,Apparel Retail,LSE,No,Yes,,,,,,,,,,
Tekcapital PLC,,Stock,Technology,Software - Application,LSE,No,Yes,,,,,,,,,,
Tekmar Group PLC,,Stock,Industrials,Engineering & Construction,LSE,No,Yes,,,,,,,,,,
Telecom Egypt SAE GDR,,Stock,Communication Services,Telecom Services,LSE,No,Yes,,,,,,,,,,
Telecom Plus PLC,,Stock,Utilities,Utilities - Diversified,LSE,No,Yes,,,,,,,,,,
Telit Communications PLC,,Stock,Technology,Communication Equipment,LSE,No,Yes,,,,,,,,,,
Ten Entertainment Group PLC,,Stock,Consumer Cyclical,Leisure,LSE,No,Yes,,,,,,,,,,
Ten Lifestyle Group PLC,,Stock,Consumer Cyclical,Travel Services,LSE,No,Yes,,,,,,,,,,
Tern PLC,,Stock,Technology,Software - Application,LSE,No,Yes,,,,,,,,,,
Tertiary Minerals PLC,,Stock,Basic Materials,Other Industrial Metals & Mining,LSE,No,Yes,,,,,,,,,,
Tesco PLC,TSCO,Stock,Consumer Defensive,Grocery Stores,LSE,Yes,Yes,https://uk.investing.com/equities/tesco-income-statement,https://uk.investing.com/equities/tesco-balance-sheet,https://uk.investing.com/equities/tesco-cash-flow,https://uk.investing.com/equities/tesco-dividends,https://uk.investing.com/equities/tesco-ratios,,,,,
Tex Holdings PLC,,Stock,Industrials,Specialty Industrial Machinery,LSE,No,Yes,,,,,,,,,,
Thalassa Holdings Ltd,,Stock,Energy,Oil & Gas Equipment & Services,LSE,No,Yes,,,,,,,,,,
The Commercial Bank (Q.S.C.) GDR,,Stock,Financial Services,Banks - Regional,LSE,No,Yes,,,,,,,,,,
The Commercial Bank (Q.S.C.) GDR,,Stock,Financial Services,Banks - Regional,LSE,No,Yes,,,,,,,,,,
The Federal Bank Ltd,,Stock,Financial Services,Banks - Regional,LSE,No,Yes,,,,,,,,,,
